timestamp,USD,hashrate,activeAccounts
2016-04-29T00:00:00Z,6.125655366,41.76025421,13.1549777
2016-04-30T00:00:00Z,6.116682261,41.72083424,12.9953365
2016-05-01T00:00:00Z,6.118840843,41.76402237,12.97392833
2016-05-02T00:00:00Z,6.099711769,41.7619174,13.08900719
2016-05-03T00:00:00Z,6.112579481,41.73927557,13.05221341
2016-05-04T00:00:00Z,6.104797557,41.83538541,13.12073004
2016-05-05T00:00:00Z,6.107531058,41.76696028,13.03451092
2016-05-06T00:00:00Z,6.133311209,41.80921047,13.02741953
2016-05-07T00:00:00Z,6.133697477,41.7304821,12.94558801
2016-05-08T00:00:00Z,6.134617547,41.84206962,12.99480724
2016-05-09T00:00:00Z,6.13955652,41.86193747,13.09390217
2016-05-10T00:00:00Z,6.114542958,41.78630396,13.11410941
2016-05-11T00:00:00Z,6.119112966,41.67625474,13.06389705
2016-05-12T00:00:00Z,6.121480372,41.7561438,13.02466234
2016-05-13T00:00:00Z,6.126013681,41.80810129,13.03671834
2016-05-14T00:00:00Z,6.127840145,41.77300434,13.03692966
2016-05-15T00:00:00Z,6.133337563,41.73820735,12.95786131
2016-05-16T00:00:00Z,6.119464251,41.75433037,13.14553874
2016-05-17T00:00:00Z,6.11775295,41.76351993,13.08101208
2016-05-18T00:00:00Z,6.120200633,41.83679509,13.14378234
2016-05-19T00:00:00Z,6.083467112,41.58958737,13.0404915
2016-05-20T00:00:00Z,6.098556087,41.81556008,13.00440833
2016-05-21T00:00:00Z,6.099859209,41.7416783,13.12873702
2016-05-22T00:00:00Z,6.089310989,42.01886543,13.00728019
2016-05-23T00:00:00Z,6.098288977,41.99635557,13.1545556
2016-05-24T00:00:00Z,6.099749299,41.80335307,13.15330957
2016-05-25T00:00:00Z,6.112221576,41.75671116,13.10650225
2016-05-26T00:00:00Z,6.118281082,41.7300106,13.03924043
2016-05-27T00:00:00Z,6.154152677,41.76838556,13.17993204
2016-05-28T00:00:00Z,6.260348029,41.71733935,13.08523663
2016-05-29T00:00:00Z,6.258436007,41.82521421,12.96612352
2016-05-30T00:00:00Z,6.276210546,41.79629699,13.21481128
2016-05-31T00:00:00Z,6.27578807,41.67931693,13.07674239
2016-06-01T00:00:00Z,6.28213446,41.78766087,13.1389235
2016-06-02T00:00:00Z,6.287899295,41.75552289,13.07791816
2016-06-03T00:00:00Z,6.345680063,41.78047097,13.11398034
2016-06-04T00:00:00Z,6.352811413,41.61244394,13.01116586
2016-06-05T00:00:00Z,6.353762416,41.96178735,13.04625957
2016-06-06T00:00:00Z,6.372030325,41.96996518,13.14423641
2016-06-07T00:00:00Z,6.359780575,41.77398994,13.14370991
2016-06-08T00:00:00Z,6.368195651,41.82674042,13.08622208
2016-06-09T00:00:00Z,6.357974052,41.89131719,13.17140684
2016-06-10T00:00:00Z,6.362719952,41.77568407,13.13431962
2016-06-11T00:00:00Z,6.408815906,41.87084333,13.05216836
2016-06-12T00:00:00Z,6.508901433,41.79089961,13.16069331
2016-06-13T00:00:00Z,6.5585576,41.89963777,13.26600821
2016-06-14T00:00:00Z,6.529587941,41.69369388,13.17427248
2016-06-15T00:00:00Z,6.547491524,41.84664972,13.29548272
2016-06-16T00:00:00Z,6.644641282,41.826937,13.27477712
2016-06-17T00:00:00Z,6.62397679,41.80791631,13.28113138
2016-06-18T00:00:00Z,6.629814494,41.87523941,13.23875878
2016-06-19T00:00:00Z,6.643075711,41.99124342,13.15158814
2016-06-20T00:00:00Z,6.572751032,41.91028621,13.24152147
2016-06-21T00:00:00Z,6.503116127,41.87617774,13.29198631
2016-06-22T00:00:00Z,6.392858702,41.73590143,13.21144328
2016-06-23T00:00:00Z,6.442485637,41.81906737,13.21598486
2016-06-24T00:00:00Z,6.503609592,41.74097822,13.21319262
2016-06-25T00:00:00Z,6.500858025,41.96954905,13.18007364
2016-06-26T00:00:00Z,6.451876819,41.87481705,13.12574964
2016-06-27T00:00:00Z,6.487748664,41.86548634,13.08882521
2016-06-28T00:00:00Z,6.473757588,41.88036969,13.20123925
2016-06-29T00:00:00Z,6.45691766,41.85590489,13.05229064
2016-06-30T00:00:00Z,6.511198999,41.88482714,13.13617358
2016-07-01T00:00:00Z,6.518781902,41.93091519,13.1120524
2016-07-02T00:00:00Z,6.555361362,41.87780508,13.00796436
2016-07-03T00:00:00Z,6.49441905,41.92678524,12.97027923
2016-07-04T00:00:00Z,6.524108447,41.8782229,13.13106144
2016-07-05T00:00:00Z,6.506564083,41.87696768,13.09794568
2016-07-06T00:00:00Z,6.51770372,41.84487806,13.05028934
2016-07-07T00:00:00Z,6.462691829,41.81538935,13.05488507
2016-07-08T00:00:00Z,6.501052355,41.87596141,13.04586671
2016-07-09T00:00:00Z,6.48816861,41.89861794,12.99044896
2016-07-10T00:00:00Z,6.478977705,41.95239547,12.8989998
2016-07-11T00:00:00Z,6.478743753,41.85890971,13.10780187
2016-07-12T00:00:00Z,6.500192963,41.86598742,13.07462166
2016-07-13T00:00:00Z,6.484956674,41.75527841,13.02309979
2016-07-14T00:00:00Z,6.492680835,41.85039505,13.07123428
2016-07-15T00:00:00Z,6.501936074,41.80790704,13.02262702
2016-07-16T00:00:00Z,6.497255773,41.95319863,13.0557149
2016-07-17T00:00:00Z,6.521848893,41.91916219,12.9811638
2016-07-18T00:00:00Z,6.514809603,41.87846799,13.11544148
2016-07-19T00:00:00Z,6.513327739,41.7584124,13.05803817
2016-07-20T00:00:00Z,6.503279422,41.91472728,13.07665865
2016-07-21T00:00:00Z,6.503231036,41.79638217,13.00860548
2016-07-22T00:00:00Z,6.481976922,41.75929352,13.05565931
2016-07-23T00:00:00Z,6.488831176,41.76349487,13.01117927
2016-07-24T00:00:00Z,6.493600503,41.74245307,12.98010372
2016-07-25T00:00:00Z,6.487269806,41.75502699,13.11967376
2016-07-26T00:00:00Z,6.483374078,41.76170057,13.13714558
2016-07-27T00:00:00Z,6.487132047,41.75156918,13.07516904
2016-07-28T00:00:00Z,6.484442596,41.81051913,13.11222617
2016-07-29T00:00:00Z,6.48799271,41.88949769,13.050414
2016-07-30T00:00:00Z,6.484743725,41.6786624,13.01815775
2016-07-31T00:00:00Z,6.440433243,41.94398671,13.10637626
2016-08-01T00:00:00Z,6.402035714,41.92005077,13.15369343
2016-08-02T00:00:00Z,6.293636093,41.92570979,13.19555993
2016-08-03T00:00:00Z,6.346509812,41.95691305,13.15608825
2016-08-04T00:00:00Z,6.370392504,41.88211012,13.0987344
2016-08-05T00:00:00Z,6.360819387,41.97851115,13.07525081
2016-08-06T00:00:00Z,6.38120442,41.9503263,12.96013852
2016-08-07T00:00:00Z,6.387256761,41.84173255,13.01157929
2016-08-08T00:00:00Z,6.382821597,41.83739209,13.18229129
2016-08-09T00:00:00Z,6.373296405,41.65839015,13.10431956
2016-08-10T00:00:00Z,6.385715727,41.88352942,13.18302
2016-08-11T00:00:00Z,6.374725515,41.8349989,13.18314987
2016-08-12T00:00:00Z,6.376160619,41.84921884,13.10458019
2016-08-13T00:00:00Z,6.372647873,41.94347842,13.02874696
2016-08-14T00:00:00Z,6.350526372,41.93405673,13.03021519
2016-08-15T00:00:00Z,6.341215636,41.85206183,13.12371846
2016-08-16T00:00:00Z,6.360375153,41.81284344,13.1945538
